,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
89,12368362,1620139158,0x8295605af5394bc57122eb240ea024011f1d72f7f892cd9cf194a346747e8adb,91,0xd7b64e0e6c217ab6fbf161a0f201992ba126af997d89dc88ef5a16ca7b682064,0x66017d22b0f8556afdd19fc67041899eb65a21bb,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0xb96abc18d24eeda781f83be55ed737056965944b,39212907378253520421292,LUSD Stablecoin,LUSD,18,127,367153,85000000000,235021,9008327,deprecated,1701136
90,12368670,1620143474,0xbe7fddbcd0eeeda532bc2be4792774d9507c8f3cdee0ce25118eae390e035e7f,92,0x46281182e1eae39632300d24282e50e580578ff60c136ebded3de0f3ff865048,0x4f9fbb3f1e99b56e0fe2892e623ed36a76fc605d,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,0xb96abc18d24eeda781f83be55ed737056965944b,141017577841560531952,LQTY,LQTY,18,153,118697,129000000000,101499,8764116,deprecated,1700828
91,12368670,1620143474,0xbe7fddbcd0eeeda532bc2be4792774d9507c8f3cdee0ce25118eae390e035e7f,92,0x46281182e1eae39632300d24282e50e580578ff60c136ebded3de0f3ff865048,0x4f9fbb3f1e99b56e0fe2892e623ed36a76fc605d,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0xb96abc18d24eeda781f83be55ed737056965944b,254426394859341762372,LUSD Stablecoin,LUSD,18,153,118697,129000000000,101499,8764116,deprecated,1700828
92,12408829,1620678643,0xc3d83a466100462d77e86f4b0170964a88a379b1f454811b8a2e20e913990e80,94,0xd7407bd822b9e5a31a4c5a50eb0db6ed87908e42e08c349cba9a7452b51e0352,0xb96abc18d24eeda781f83be55ed737056965944b,0xf63b34710400cad3e044cffdcab00a0f32e33ecf,0x0000000000000000000000000000000000000000,2000000000000000000,Aave variable debt bearing WETH,variableDebtWETH,18,42,442323,363000000000,313595,2414251,deprecated,1660669
93,12459245,1621352367,0x9af9b22e3b60a59b9d333dcb297b04b97c1b49ed56be8c4a3c710fac8de6f808,96,0xa366929f8e21a08b2d03d586c6ed97a48e1a51fb2553192d5ed340754869177c,0xb96abc18d24eeda781f83be55ed737056965944b,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0xf20ef17b889b437c151eb5ba15a47bfc62bff469,20000000000000000000000,LUSD Stablecoin,LUSD,18,69,171207,91000000000,118091,6355536,deprecated,1610253
94,12462802,1621400051,0x638cea37a6c8e8ad9910a8c3251e94616d58b98dc20461ede87c1466ae637acf,97,0x5e01db7772dab5a5be64983fb8aa987ccdb30390583dc1b549a9890269715f2b,0xb96abc18d24eeda781f83be55ed737056965944b,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0xf20ef17b889b437c151eb5ba15a47bfc62bff469,10000000000000000000000,LUSD Stablecoin,LUSD,18,54,171207,259000000000,118091,6157607,deprecated,1606696
95,12462919,1621401564,0x185cba225bb554371ed94af5faf764ab31c1be316ae99ab051a3ce91f992ac37,98,0x410b3ebb2fc73f8b6e5dfced2137704bfe0fce5ccad451a48491a5bc0e47afac,0xb96abc18d24eeda781f83be55ed737056965944b,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0x9663f2ca0454accad3e094448ea6f77443880454,10714944328839743180162,LUSD Stablecoin,LUSD,18,245,186042,300000000000,118678,12924669,deprecated,1606579
96,12462930,1621401676,0x4d2e384fb1addfdd6a7093c3e41ded15e2cc5bf4fc1ea2b78405db7459f1a88c,99,0x281a45b9e190b0aa45b1d55b578d15eaeb4ae9dbcb1f1354aab7ebf2613e8bb8,0xb96abc18d24eeda781f83be55ed737056965944b,0xf63b34710400cad3e044cffdcab00a0f32e33ecf,0x0000000000000000000000000000000000000000,11632985667264374624,Aave variable debt bearing WETH,variableDebtWETH,18,138,335526,270000000000,277007,10645047,deprecated,1606568
97,12462935,1621401731,0x3a90a4a2da754cb4f8a43898f60eaddec331dfe8b76bb3662aced1fdc6798cd7,100,0xa1d6e830aa92adc640e4fc314bda8fbd7310180df70503c47ba310d1a1d4bca8,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,0x408e41876cccdc0f92210600ef50372656052a38,0xb96abc18d24eeda781f83be55ed737056965944b,120097207986386605455154,Republic,REN,18,60,295929,258020001415,194550,7539594,deprecated,1606563
98,12462935,1621401731,0x3a90a4a2da754cb4f8a43898f60eaddec331dfe8b76bb3662aced1fdc6798cd7,100,0xa1d6e830aa92adc640e4fc314bda8fbd7310180df70503c47ba310d1a1d4bca8,0xb96abc18d24eeda781f83be55ed737056965944b,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,0x0000000000000000000000000000000000000000,120097207986386605455154,Aave interest bearing REN,aREN,18,60,295929,258020001415,194550,7539594,deprecated,1606563
99,12462957,1621402004,0x0d64770e8fdd57a041969a3cc6c9ab8150541b654e6c122083de3e10c43d3510,102,0x2b2a3d28fa0b14da4a67b8a5c387a21cfd3b200810b362ed24d33b6bc7d5ac38,0xb96abc18d24eeda781f83be55ed737056965944b,0x18aaa7115705e8be94bffebde57af9bfc265b998,0xc730ef0f4973da9cc0ab8ab291890d3e77f58f79,16869177349664581471662,Audius,AUDIO,18,105,215031,288000000000,166498,6520039,deprecated,1606541
100,12462957,1621402004,0x0d64770e8fdd57a041969a3cc6c9ab8150541b654e6c122083de3e10c43d3510,102,0x2b2a3d28fa0b14da4a67b8a5c387a21cfd3b200810b362ed24d33b6bc7d5ac38,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb96abc18d24eeda781f83be55ed737056965944b,29793509134,USD Coin,USDC,6,105,215031,288000000000,166498,6520039,deprecated,1606541
101,12462967,1621402135,0x54802cdbade0e0cc6833cebd567fa88b0ea8a1c6ca1507ae427ab005f2480a23,103,0xa4966ea327c5fe6bfcb962428bedbc4cb3c86f486a5f7298b5c15f3aa538efb0,0xb96abc18d24eeda781f83be55ed737056965944b,0x408e41876cccdc0f92210600ef50372656052a38,0x8bd1661da98ebdd3bd080f0be4e6d9be8ce9858c,60000000000000000000000,Republic,REN,18,173,206786,298000000000,164211,8896445,deprecated,1606531
102,12462967,1621402135,0x54802cdbade0e0cc6833cebd567fa88b0ea8a1c6ca1507ae427ab005f2480a23,103,0xa4966ea327c5fe6bfcb962428bedbc4cb3c86f486a5f7298b5c15f3aa538efb0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb96abc18d24eeda781f83be55ed737056965944b,39405937587,USD Coin,USDC,6,173,206786,298000000000,164211,8896445,deprecated,1606531
103,12465051,1621430403,0x2a22291c2e12e1b6c75bb3abc36dc2831479167637204aa394dcacbde8452b5c,105,0x7853872e5504377344a08311c08c9ca8195713f56f6061c37bc1c7f666066895,0xb96abc18d24eeda781f83be55ed737056965944b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,69200577506,USD Coin,USDC,6,49,248926,1926000000000,175543,6256785,deprecated,1604447
104,12466201,1621445690,0x59dc9b2605df8cb949025d7ce6af691775facdaf93f75aaf4df1f0c0b892aba8,17838,0x3de9cc4acd688e66d6eb65467aca85899de72f92511935867f0d19dbfbf7e0a4,0xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb96abc18d24eeda781f83be55ed737056965944b,97580000000,USD Coin,USDC,6,37,163992,233315338477,92231,2592564,deprecated,1603297
105,12526312,1622252032,0x471b226cdee7a1b2961a7d363955b1234c206f0f4c2d3baf5c16955d7b5197ca,108,0x6527cd621772615671499528c76b96f407b5f982e04db1c2e5a89dbb86a8d0cc,0xb96abc18d24eeda781f83be55ed737056965944b,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x73e702c8e493626151cf12b71c36200acbb3cb78,200000000000000000000,Uniswap,UNI,18,68,85809,37000000000,57206,4724371,deprecated,1543186
106,12526331,1622252239,0x5e1e74fc63d8b824d91ea00521cd95f22d7a7308ec0a4b232cf4dd7bcdcbf4b4,109,0x13c170706e89d6d029385524fe346a379561535a929619135d0769266ca09673,0xb96abc18d24eeda781f83be55ed737056965944b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6c6bc977e13df9b0de53b251522280bb72383700,252701126,USD Coin,USDC,6,39,345247,40000000000,263842,2208119,deprecated,1543167
107,12678903,1624295637,0x73064bb44de967d91a682e11c1c23b7a37a9adbeccdfdd8162c4bcd38c67ff5f,110,0x8da368e4f914de2496be832e541554a983a682e31a0acc27b666545d9c64aa1d,0xb96abc18d24eeda781f83be55ed737056965944b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6c6bc977e13df9b0de53b251522280bb72383700,20000000000,USD Coin,USDC,6,15,348544,62000000000,249666,1257909,deprecated,1390595
108,12678903,1624295637,0x73064bb44de967d91a682e11c1c23b7a37a9adbeccdfdd8162c4bcd38c67ff5f,110,0x8da368e4f914de2496be832e541554a983a682e31a0acc27b666545d9c64aa1d,0x16980c16811bde2b3358c1ce4341541a4c772ec9,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0xb96abc18d24eeda781f83be55ed737056965944b,19802047634002753820832,LUSD Stablecoin,LUSD,18,15,348544,62000000000,249666,1257909,deprecated,1390595
109,12678911,1624295760,0xd595578c21629261f14351ffab17a7e28af455965b6d0731293f70ff6207b8b8,111,0xb9414270f61e54772bb88a833de201b8dccea4ff2db9743abdd7b75d4e81f16c,0xb96abc18d24eeda781f83be55ed737056965944b,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0x0000000000000000000000000000000000000000,19800000000000000000000,LUSD Stablecoin,LUSD,18,86,371322,52500000000,288522,10285746,deprecated,1390587
110,12742974,1625158168,0x6597a8cf05f421e3dc618c8ef5bb7de86f193bb3722a51d89ffc4dfa8edf108b,112,0x33741b45d9a36c91f1ef10a7f8d708d2183c0417a5dcae390e541c539235a725,0xb96abc18d24eeda781f83be55ed737056965944b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x187a3e8e2240051534ce594b7426a402edfa64e3,50000000000,USD Coin,USDC,6,41,99244,23000000000,65625,4676036,deprecated,1326524
111,13149626,1630630281,0x2ea039b013f040b39b4496401ad56278488ac8b0f30f736ec4ea569f4af27409,116,0x60ac4d65ef6ffc8644149ab326a74c9b723980727fd94a6798c0753ff2883963,0xb96abc18d24eeda781f83be55ed737056965944b,0x408e41876cccdc0f92210600ef50372656052a38,0x8bd1661da98ebdd3bd080f0be4e6d9be8ce9858c,15000000000000000000000,Republic,REN,18,329,171940,85808284576,118702,26492953,deprecated,919872
112,13149785,1630632211,0xfee8f4a7812c66b843f9a99621b5c520009d50a376ede1105a54048edcff9848,118,0xc9d17f4c25771281541bb107317109065ce1a6486ee3df43533d29c51489ed71,0xb96abc18d24eeda781f83be55ed737056965944b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb96abc18d24eeda781f83be55ed737056965944b,1000000,USD Coin,USDC,6,183,63247,67450303251,38913,17537832,deprecated,919713
113,13189162,1631158674,0x6524a371104e42ec7212e5589b4584affd42be5c245c0f8fffac8f4a0015e303,120,0x9724328d907be893596e968b4768e8cb9f8f95d1a3dd371b8f2d15ed01636d3f,0xb96abc18d24eeda781f83be55ed737056965944b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcd46e03d11811a1820aa0d5e27d219544241436c,3200000000,USD Coin,USDC,6,332,99226,162929458423,65613,26338792,deprecated,880336
114,13321953,1632935753,0xc1007576aaebc2c93d4c0cd09d92b1ade751bed9c88c3ebb74234431f993b0cf,121,0x2c99d706011e3f67f1211ea16107b1fb84d4396e42e823bc8430d7f3245980ed,0xb96abc18d24eeda781f83be55ed737056965944b,0x408e41876cccdc0f92210600ef50372656052a38,0x8bd1661da98ebdd3bd080f0be4e6d9be8ce9858c,22000000000000000000000,Republic,REN,18,0,219483,138214532787,174627,174627,deprecated,747545
115,13321953,1632935753,0xc1007576aaebc2c93d4c0cd09d92b1ade751bed9c88c3ebb74234431f993b0cf,121,0x2c99d706011e3f67f1211ea16107b1fb84d4396e42e823bc8430d7f3245980ed,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb96abc18d24eeda781f83be55ed737056965944b,20205076250,USD Coin,USDC,6,0,219483,138214532787,174627,174627,deprecated,747545
116,13321976,1632936029,0x9d6719c469c16a708617003e88e499fea61d09c870767975a5724eefa7726b19,325,0x4ea9c8dba1cafc44cc1314bccef1eab0c8a500846bc20bf2e907f96a8fbd0feb,0xd667a84005975eef906e980f200541974a8c9766,0xd667a84005975eef906e980f200541974a8c9766,0xb96abc18d24eeda781f83be55ed737056965944b,300000000000000000000000,WxFi.io,WxFi.io,18,100,110878,131517230859,100799,4291667,deprecated,747522
117,13322344,1632940817,0xd932a1407d473a44ea0057912f3e51fa267dbe7409f99163b49bf4135bdadb0b,123,0x815bfd230ebfdf63a83c549af3d12d71b69d22babfb946fe325df63159de9f75,0xb96abc18d24eeda781f83be55ed737056965944b,0x408e41876cccdc0f92210600ef50372656052a38,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,23097000000000000000000,Republic,REN,18,264,942639,94563595490,662401,18450966,deprecated,747154
118,13322344,1632940817,0xd932a1407d473a44ea0057912f3e51fa267dbe7409f99163b49bf4135bdadb0b,123,0x815bfd230ebfdf63a83c549af3d12d71b69d22babfb946fe325df63159de9f75,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb96abc18d24eeda781f83be55ed737056965944b,21275008890,USD Coin,USDC,6,264,942639,94563595490,662401,18450966,deprecated,747154
119,13322421,1632941773,0xde89cab56fb9b99eb85a991dab1e590d14271c5759b98ea231f5ded8ed3cdc24,125,0x24c31d60ed2aab81564caefb553ed38d868b5e2235c4de70f51d8ad64f090bb6,0xb96abc18d24eeda781f83be55ed737056965944b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca,24925000000,USD Coin,USDC,6,36,515915,88000000000,301266,3572217,deprecated,747077
120,13322421,1632941773,0xde89cab56fb9b99eb85a991dab1e590d14271c5759b98ea231f5ded8ed3cdc24,125,0x24c31d60ed2aab81564caefb553ed38d868b5e2235c4de70f51d8ad64f090bb6,0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0xb96abc18d24eeda781f83be55ed737056965944b,25013212437614262447348,LUSD Stablecoin,LUSD,18,36,515915,88000000000,301266,3572217,deprecated,747077
121,13322427,1632941826,0xb094db12fed6dd79609916416c29264636c0d87043e6a731c7530f8c5bda7ddd,126,0x30f25f0a718f4398f55f5655277a543f974ed5429b61ea6f0ebba59503df7388,0xb96abc18d24eeda781f83be55ed737056965944b,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0x0000000000000000000000000000000000000000,25000000000000000000000,LUSD Stablecoin,LUSD,18,494,295530,70634754824,264331,26135904,deprecated,747071
122,13322432,1632941929,0x267d97a501047c72486ad16f3846207edeaecb0dc83d82eaf2f7ac2d37374761,127,0xe13d9e3659f427be322b669c7b2fe265e5afce777b61ff33a0fceecfe6b6d286,0xb96abc18d24eeda781f83be55ed737056965944b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xadd10e564b1ece7f0e61e610cb1157d35562c768,40682384014,USD Coin,USDC,6,275,99262,83990564264,60837,28547756,deprecated,747066
123,13595778,1636645532,0x0b3eed6d905c9da5abdfdf50596154d31c4a6ebdd29c686a6ceb3ce30700b78f,129,0xd3621d5b1294ae413346b3cc58ff048041f3a8f50c985d642a2c977a644eaf2d,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0xb96abc18d24eeda781f83be55ed737056965944b,211540841131782406144,Ethereum Name Service,ENS,18,342,180000,153578590908,166044,24615078,deprecated,473720
124,13634567,1637173488,0x7607d7c47d1563990f24eaca17b93284a15e4987899bfd75fe5bf665161c6778,0,0x74917ea1df8a33dddf0e29b51ea27db3a72c109e1c78f8d18d1a844a7ad96941,0xb96abc18d24eeda781f83be55ed737056965944b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfbe1c68324055ff5f07d0e241b4511225436c522,100000000000000000,Wrapped Ether,WETH,18,166,529066,114968986870,521655,9560282,deprecated,434931
125,13634567,1637173488,0x7607d7c47d1563990f24eaca17b93284a15e4987899bfd75fe5bf665161c6778,0,0x74917ea1df8a33dddf0e29b51ea27db3a72c109e1c78f8d18d1a844a7ad96941,0xb96abc18d24eeda781f83be55ed737056965944b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1cf0df2a5a20cd61d68d4489eebbf85b8d39e18a,25000000000000000,Wrapped Ether,WETH,18,166,529066,114968986870,521655,9560282,deprecated,434931
126,13634567,1637173488,0x7607d7c47d1563990f24eaca17b93284a15e4987899bfd75fe5bf665161c6778,0,0x74917ea1df8a33dddf0e29b51ea27db3a72c109e1c78f8d18d1a844a7ad96941,0xb96abc18d24eeda781f83be55ed737056965944b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1cf0df2a5a20cd61d68d4489eebbf85b8d39e18a,25000000000000000,Wrapped Ether,WETH,18,166,529066,114968986870,521655,9560282,deprecated,434931
127,13634567,1637173488,0x7607d7c47d1563990f24eaca17b93284a15e4987899bfd75fe5bf665161c6778,0,0x74917ea1df8a33dddf0e29b51ea27db3a72c109e1c78f8d18d1a844a7ad96941,0xb96abc18d24eeda781f83be55ed737056965944b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfbe1c68324055ff5f07d0e241b4511225436c522,875000000000000000,Wrapped Ether,WETH,18,166,529066,114968986870,521655,9560282,deprecated,434931
128,13684097,1637851679,0xf13526c31a9b984576a8977b61be8f1e36063f4c9eda0206f8eb832632cacc7a,342270,0x95a5a0e2083bc9f1b0cdb46a5660f3c5adddfa3f4cfb0da518f349cebf26e511,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb96abc18d24eeda781f83be55ed737056965944b,2375000000,USD Coin,USDC,6,136,500000,135595558929,65625,12942528,deprecated,385401
129,13725948,1638428780,0xdd4ce8c315b4dd63d8282b11964cd182634855479941b39df62c54d70182f56e,112,0x36f662bdd7430a0ec1a85609b2327b9aabe1e7014b5a6e08f572feae377df0d0,0x1412eca9dc7daef60451e3155bb8dbf9da349933,0x1412eca9dc7daef60451e3155bb8dbf9da349933,0xb96abc18d24eeda781f83be55ed737056965944b,93989280000000000000000,A68.net,A68.net,18,63,1465462,86784999640,1332239,8879130,deprecated,343550
130,13864035,1640297082,0x8184ee9a0a8fd5f97a5a3c04a1710c1c70b947f9cd92674267bd2371a623efda,133,0x02f66281a4ea8b96a852b48b51e549ed816fb953df432a66afdf2d2f77bc2035,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb96abc18d24eeda781f83be55ed737056965944b,24681128855,USD Coin,USDC,6,242,168602,74792096173,117184,20189034,deprecated,205463
131,13864042,1640297226,0x665aebc90f34d2a7ac946f8ebf2891b2299ff93cb62023709bf68d666f0080f2,134,0xf3c5cb28eaaa85900a9bb6ee3ca4d42af0d41894b0af47795dd1d50cc571b7a0,0xb96abc18d24eeda781f83be55ed737056965944b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9d6a9eff82783c8432733dfdd59e7acab6aa966e,27056128855,USD Coin,USDC,6,316,99262,91096081589,60837,15581373,deprecated,205456
132,13864070,1640297655,0xc958a69ef606a6dd14d97d95ea4b5bfcaa609122ee2e4773e921d6dd9d5b2338,1164,0xbe781802b7ffae0ad693230a607ba4e3376ea356b19bb4661dae45d1ab2b9db9,0xf9d25eb4c75ed744596392cf89074afaa43614a8,0xf9d25eb4c75ed744596392cf89074afaa43614a8,0xb96abc18d24eeda781f83be55ed737056965944b,113054000000000000000000,Up1.org,Up1.org,18,123,73422,97136863938,66748,6870354,deprecated,205428
133,13864075,1640297745,0xacf0ef738ecdaf947ed828c37eb72ee21a447bf6ea383cb5a715427204b62e01,136,0x8b5ead22f4865d4bf55732d64d2cf5b14eac081e057a23d141c3e260d77dba27,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb96abc18d24eeda781f83be55ed737056965944b,15611557352,USD Coin,USDC,6,368,190664,96852529811,135282,26836490,deprecated,205423
134,14043974,1642701852,0xaa511ec620be8f0be92b6617545b9a4d19a7dc803443ff4b2a1f40ef4c634928,137,0x7104ea4c12f200209c575fa95399f19be062d58c0d70c9bb4157aa165ab2d5c5,0xb96abc18d24eeda781f83be55ed737056965944b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8d5b5444e503e78086c31a63c84af6afd1ebf93e,15000000000,USD Coin,USDC,6,315,73188,164097772681,48525,27495743,deprecated,25524
